Order ID,Customer ID,Email,Customer gender,Order date,Product category,Subcategory,Country,Region,Unit price,Unit sold,Payment mode,Profit,Customer satisfaction
O03182,C3312,allentracey@yahoo.com,Female,2023-09-12,Home,Decor,USA,South,317.66,14,Debit Card,624.47,Neutral
O03183,C7464,nsmith@jones-garcia.com,Female,2025-01-06,Home,Decor,Australia,North,347.37,13,Net Banking,1124.95,Satisfied
O03184,C4578,robert46@sanchez-nichols.com,Male,2025-05-07,Beauty,Skincare,Australia,North,60.17,20,Debit Card,308.69,Very Dissatisfied
O03185,C5647,moniquewong@flowers-smith.com,Male,2025-02-01,Electronics,Smartphones,India,West,316.0,14,Credit Card,869.7,Very Dissatisfied
O03186,C2805,kcollier@gmail.com,Other,2024-12-02,Home,Furniture,Australia,North,488.49,9,UPI,1214.42,Dissatisfied
O03187,C8689,edwardsbrandy@gmail.com,Male,2025-02-13,Clothing,Men,India,South,48.16,9,Debit Card,120.45,Dissatisfied
O03188,C7081,scottstevens@reyes-jackson.com,Female,2023-11-19,Beauty,Fragrance,USA,North,16.35,12,Debit Card,35.7,Satisfied
O03189,C8656,dpollard@avila.biz,Male,2025-05-08,Beauty,Fragrance,Australia,North,219.19,16,Credit Card,688.0,Very Dissatisfied
O03190,C2961,phillip97@gmail.com,Male,2024-08-15,Clothing,Men,Australia,East,432.03,19,Credit Card,1029.97,Dissatisfied
O03191,C8564,meganpeterson@yahoo.com,Female,2024-06-07,Home,Decor,UK,East,351.44,7,Debit Card,491.14,Very Dissatisfied
O03192,C8305,kristopherbrown@gmail.com,Male,2023-11-09,Home,Decor,India,South,291.5,2,Net Banking,156.83,Neutral
O03193,C2951,gbarton@ingram.com,Male,2025-06-09,Beauty,Makeup,India,South,22.73,15,UPI,48.07,Very Dissatisfied
O03194,C5937,ksuarez@brown-lewis.info,Female,2023-09-23,Home,Decor,USA,East,117.86,17,PayPal,385.67,Dissatisfied
O03195,C6383,michelle48@hotmail.com,Other,2025-05-25,Home,Decor,India,North,439.43,20,Debit Card,1721.17,Very Dissatisfied
O03196,C1946,zwalker@yahoo.com,Other,2024-07-04,Electronics,Smartphones,India,South,279.27,17,Debit Card,1226.64,Dissatisfied
O03197,C5199,isaiahreese@hotmail.com,Male,2024-02-11,Electronics,Laptops,Australia,North,374.33,17,PayPal,1843.11,Neutral
O03198,C1682,mark04@hotmail.com,Other,2023-11-08,Home,Decor,USA,East,103.95,6,Credit Card,119.9,Neutral
O03199,C8138,williamstina@garcia.org,Male,2023-10-28,Home,Furniture,Australia,East,66.48,12,Debit Card,112.76,Very Satisfied
O03200,C3135,john59@gmail.com,Other,2023-07-06,Beauty,Makeup,USA,West,15.56,20,Debit Card,87.77,Neutral
O03201,C7546,daviddavenport@wright-goodman.com,Female,2023-08-29,Home,Furniture,USA,East,222.88,19,Credit Card,1103.78,Neutral
O03202,C1985,jasonmitchell@hotmail.com,Male,2025-03-15,Beauty,Skincare,USA,East,63.15,20,PayPal,180.61,Very Dissatisfied
O03203,C6347,josephjoshua@odonnell-gordon.net,Male,2024-01-03,Electronics,Laptops,USA,West,43.8,18,Debit Card,189.18,Dissatisfied
O03204,C9473,christopher43@walker.info,Male,2023-11-01,Electronics,Laptops,India,East,285.47,2,PayPal,91.04,Neutral
O03205,C8344,aanderson@hotmail.com,Male,2024-02-05,Home,Kitchen,Australia,South,443.06,19,UPI,2426.4,Satisfied
O03206,C5438,anita31@hotmail.com,Other,2025-01-28,Home,Decor,UK,West,265.5,4,PayPal,288.44,Very Dissatisfied
O03207,C3569,breannarivera@gmail.com,Female,2024-10-26,Clothing,Children,USA,West,221.11,9,Debit Card,432.58,Very Satisfied
O03208,C9264,hughesnatasha@gaines.net,Female,2023-12-13,Clothing,Women,UK,South,344.35,17,UPI,1359.74,Very Satisfied
O03209,C6513,nelsonanthony@hill.net,Female,2025-01-22,Electronics,Smartphones,India,East,289.72,20,PayPal,1558.65,Neutral
O03210,C9221,gray@walker-morris.info,Female,2024-08-31,Beauty,Skincare,UK,East,413.16,10,UPI,871.28,Very Dissatisfied
O03211,C2886,bradfordkevin@gmail.com,Other,2024-09-15,Home,Decor,India,West,328.93,10,Net Banking,797.22,Very Satisfied
O03212,C4888,lisa03@hotmail.com,Female,2025-02-01,Electronics,Laptops,Australia,North,176.6,12,UPI,507.66,Satisfied
O03213,C7033,jeremybrown@hotmail.com,Female,2025-02-27,Electronics,Smartphones,USA,West,226.09,11,PayPal,471.05,Dissatisfied
O03214,C9137,katherinehester@galloway-duncan.com,Female,2025-04-24,Home,Kitchen,USA,North,145.52,4,Debit Card,83.45,Dissatisfied
O03215,C3431,lespinoza@yahoo.com,Female,2024-03-26,Clothing,Women,Australia,East,13.43,2,PayPal,7.38,Neutral
O03216,C5656,williamsnyder@wood-ross.com,Other,2023-08-10,Home,Decor,Australia,South,448.71,4,Net Banking,332.54,Satisfied
O03217,C6585,bramos@fuentes-smith.net,Female,2024-04-03,Beauty,Skincare,USA,North,185.19,8,PayPal,415.31,Satisfied
O03218,C8379,allison53@gmail.com,Female,2024-03-21,Beauty,Makeup,India,South,154.06,5,Debit Card,152.65,Dissatisfied
O03219,C7509,vargasjeffrey@yahoo.com,Female,2024-02-18,Clothing,Men,UK,North,474.48,7,PayPal,400.7,Very Satisfied
O03220,C1915,peterbird@sweeney.com,Female,2024-11-11,Home,Kitchen,UK,West,396.2,12,PayPal,1067.35,Neutral
O03221,C6956,marcusrichardson@gmail.com,Female,2024-04-14,Clothing,Men,Australia,West,105.75,16,Net Banking,309.56,Very Satisfied
O03222,C6834,lchandler@hotmail.com,Male,2025-02-01,Home,Decor,India,East,253.86,2,PayPal,71.17,Dissatisfied
O03223,C2454,gabrielcarter@gmail.com,Female,2024-10-23,Home,Decor,Australia,North,384.15,3,UPI,220.53,Satisfied
O03224,C4654,uberry@yahoo.com,Female,2024-05-03,Beauty,Skincare,USA,East,335.77,14,Credit Card,962.26,Very Dissatisfied
O03225,C9293,jlarson@spencer-williams.biz,Other,2025-05-29,Home,Decor,India,East,21.54,12,UPI,36.03,Very Satisfied
O03226,C2521,johncox@yahoo.com,Male,2024-06-22,Home,Furniture,USA,East,85.07,10,Credit Card,90.68,Satisfied
O03227,C4888,watsoncharles@torres.com,Other,2023-10-15,Clothing,Children,Australia,West,252.39,2,Debit Card,142.31,Satisfied
O03228,C9902,miranda60@collier-sanders.com,Other,2024-09-29,Beauty,Fragrance,USA,East,282.0,20,Debit Card,1159.82,Neutral
O03229,C8369,manuel97@gmail.com,Other,2023-10-08,Electronics,Laptops,Australia,South,205.07,9,Debit Card,457.4,Very Dissatisfied
O03230,C4810,gaybrenda@flynn.com,Female,2023-09-25,Electronics,Smartphones,UK,West,372.71,13,Net Banking,767.58,Neutral
O03231,C3439,gfranklin@hotmail.com,Other,2025-03-20,Beauty,Makeup,UK,East,132.54,18,Debit Card,604.3,Satisfied
O03232,C9108,richmarvin@prince-shaffer.com,Other,2025-01-18,Beauty,Makeup,USA,South,298.97,11,UPI,389.99,Very Dissatisfied
O03233,C8772,theresa62@yahoo.com,Female,2025-05-28,Home,Kitchen,USA,North,197.14,15,Credit Card,476.66,Neutral
O03234,C7291,campbellrobert@hotmail.com,Other,2024-12-10,Clothing,Children,UK,West,50.47,11,PayPal,145.24,Dissatisfied
O03235,C6094,stevenhinton@scott.info,Other,2025-05-31,Clothing,Men,UK,East,471.07,13,UPI,1542.01,Very Dissatisfied
O03236,C7144,david19@hotmail.com,Female,2025-04-17,Beauty,Makeup,Australia,East,479.57,4,UPI,261.68,Satisfied
O03237,C3390,jared91@graham.info,Male,2025-05-07,Clothing,Women,Australia,South,73.0,2,Debit Card,28.26,Satisfied
O03238,C8962,amandamoss@hotmail.com,Other,2025-03-26,Home,Furniture,Australia,East,105.86,14,Net Banking,420.87,Very Dissatisfied
O03239,C6353,xbruce@yahoo.com,Female,2024-06-13,Clothing,Men,UK,North,167.29,13,PayPal,511.41,Dissatisfied
O03240,C7543,joshua50@gmail.com,Other,2025-06-07,Home,Kitchen,Australia,East,31.79,12,PayPal,43.27,Satisfied
O03241,C7481,anthony05@silva.com,Other,2025-05-05,Beauty,Fragrance,Australia,North,321.38,20,PayPal,918.94,Dissatisfied
O03242,C4673,jennagreene@yahoo.com,Male,2024-01-23,Beauty,Skincare,UK,South,58.15,14,PayPal,112.82,Neutral
O03243,C5148,mariamckay@hotmail.com,Male,2024-02-08,Electronics,Smartphones,UK,West,48.45,17,Net Banking,155.35,Dissatisfied
O03244,C2634,heather26@hotmail.com,Female,2023-11-04,Clothing,Men,USA,North,46.0,19,Credit Card,187.32,Very Dissatisfied
O03245,C6695,harperbradley@hogan.com,Other,2024-12-15,Electronics,Laptops,Australia,North,315.54,8,Debit Card,412.27,Very Dissatisfied
O03246,C6234,petercoleman@sheppard.com,Male,2023-09-22,Electronics,Tablets,UK,West,456.66,6,UPI,548.38,Dissatisfied
O03247,C7935,sarahmills@gmail.com,Female,2023-11-29,Clothing,Men,Australia,East,390.81,5,Debit Card,275.31,Very Satisfied
O03248,C1025,zhunter@hotmail.com,Female,2025-03-08,Electronics,Tablets,India,South,26.39,12,Debit Card,39.71,Very Satisfied
O03249,C9662,vwilson@powell.com,Female,2024-08-08,Home,Kitchen,UK,South,184.12,20,Credit Card,614.04,Satisfied
O03250,C8750,inunez@smith.com,Male,2024-10-31,Clothing,Women,Australia,East,478.95,10,Debit Card,782.15,Very Dissatisfied
O03251,C4174,bishopxavier@hansen-barry.com,Male,2025-03-29,Home,Furniture,Australia,South,367.13,12,Credit Card,635.13,Dissatisfied
O03252,C2258,rsanchez@hotmail.com,Male,2024-10-05,Clothing,Men,India,South,277.13,15,PayPal,697.66,Satisfied
O03253,C8535,gcameron@harrell.com,Male,2024-09-13,Home,Kitchen,USA,West,26.64,8,Credit Card,47.3,Dissatisfied
O03254,C5620,charleswright@estrada-durham.com,Male,2025-05-29,Electronics,Smartphones,Australia,South,208.56,13,Credit Card,366.31,Satisfied
O03255,C7581,pamela11@hotmail.com,Male,2024-04-12,Beauty,Makeup,UK,East,212.17,5,PayPal,202.34,Neutral
O03256,C6543,nkelly@mullen-sherman.biz,Male,2024-03-10,Beauty,Makeup,USA,East,338.85,13,Net Banking,1098.96,Satisfied
O03257,C8449,mcneilgregory@gmail.com,Other,2023-07-28,Home,Furniture,India,East,445.18,12,Net Banking,1121.7,Very Satisfied
O03258,C7983,brownnicole@mason.com,Other,2023-09-25,Electronics,Laptops,Australia,East,387.44,6,Credit Card,556.9,Very Satisfied
O03259,C7276,jonescory@gmail.com,Female,2023-10-25,Clothing,Men,USA,North,400.72,7,UPI,731.25,Satisfied
O03260,C1273,phale@ferrell.net,Other,2025-01-09,Home,Kitchen,UK,North,484.32,14,PayPal,1319.59,Very Satisfied
O03261,C8247,sheila33@mcknight-clark.com,Other,2024-09-28,Home,Furniture,USA,East,354.6,8,Credit Card,367.6,Satisfied
O03262,C7487,bcooper@parker.org,Other,2024-03-24,Home,Kitchen,UK,North,370.91,19,Credit Card,905.84,Very Satisfied
O03263,C5990,boylemaria@figueroa.net,Male,2024-05-28,Electronics,Laptops,UK,East,390.63,4,Credit Card,345.88,Satisfied
O03264,C5660,matthewcoleman@may.com,Female,2024-04-01,Home,Decor,USA,West,490.36,7,Debit Card,347.72,Dissatisfied
O03265,C7034,cwhitney@gmail.com,Other,2024-06-23,Home,Furniture,Australia,East,6.43,18,PayPal,14.34,Neutral
O03266,C4822,robertcummings@gmail.com,Female,2024-05-13,Beauty,Skincare,USA,East,394.21,1,PayPal,74.18,Very Satisfied
O03267,C4013,michaeldavis@powell-lucas.com,Female,2025-07-01,Clothing,Children,USA,West,460.61,19,Net Banking,1037.12,Very Dissatisfied
O03268,C7129,matthewmcgee@gmail.com,Female,2023-11-24,Electronics,Laptops,Australia,South,190.61,12,UPI,271.91,Satisfied
O03269,C4915,uhernandez@larsen-thompson.com,Male,2024-10-18,Electronics,Smartphones,UK,North,446.78,19,Credit Card,2163.72,Very Dissatisfied
O03270,C9981,qzamora@perez.info,Male,2024-04-25,Clothing,Children,India,South,296.48,13,PayPal,881.53,Very Satisfied
O03271,C9505,angela14@martinez-gregory.com,Other,2024-04-30,Home,Decor,UK,East,195.93,10,PayPal,520.4,Neutral
O03272,C4319,robert28@williams-hill.info,Female,2024-06-24,Beauty,Skincare,Australia,South,433.18,1,UPI,65.93,Satisfied
O03273,C1202,thomasmanning@yahoo.com,Female,2025-06-21,Home,Kitchen,USA,West,227.83,19,Debit Card,788.42,Satisfied
O03274,C7275,sparkskathleen@schroeder-ramos.com,Other,2023-07-15,Electronics,Smartphones,Australia,East,371.05,1,UPI,102.87,Satisfied
O03275,C8143,tracysmall@norton.com,Male,2024-05-13,Electronics,Tablets,UK,East,408.22,3,Net Banking,134.46,Satisfied
O03276,C3227,nathanielreid@schmidt.com,Female,2024-03-05,Beauty,Fragrance,USA,East,175.64,17,Net Banking,576.24,Dissatisfied
O03277,C9122,fhill@gmail.com,Male,2025-06-04,Electronics,Laptops,Australia,West,350.34,17,Debit Card,1644.92,Very Satisfied
O03278,C2723,fbrooks@gutierrez.com,Other,2023-11-05,Home,Kitchen,Australia,North,219.84,16,Net Banking,494.05,Neutral
O03279,C6931,floresangela@ramirez-haynes.com,Female,2024-06-17,Electronics,Tablets,USA,West,23.27,4,Debit Card,16.17,Satisfied
O03280,C8529,david29@hotmail.com,Female,2023-12-01,Clothing,Women,India,East,250.51,4,Net Banking,193.79,Neutral
O03281,C9600,iryan@thomas.org,Female,2023-12-12,Beauty,Skincare,UK,East,277.74,4,Net Banking,272.62,Neutral
O03282,C9349,mharmon@yahoo.com,Female,2023-11-10,Home,Kitchen,Australia,West,190.04,20,UPI,886.85,Neutral
O03283,C6028,ltanner@thomas.biz,Male,2025-04-28,Clothing,Women,Australia,South,377.1,6,PayPal,291.69,Very Satisfied
O03284,C2314,dianaarroyo@yahoo.com,Other,2023-11-03,Clothing,Men,Australia,North,215.76,19,Credit Card,531.86,Dissatisfied
O03285,C2833,bwilliams@hotmail.com,Other,2023-11-19,Electronics,Tablets,Australia,West,109.36,8,Credit Card,124.74,Very Satisfied
O03286,C5019,andreahardy@hunt.org,Other,2024-10-24,Beauty,Fragrance,USA,East,163.86,13,UPI,269.51,Dissatisfied
O03287,C7126,andrewtaylor@yahoo.com,Male,2024-05-28,Clothing,Women,UK,West,214.65,6,Credit Card,163.76,Neutral
O03288,C9992,jamie61@thomas.com,Female,2025-03-30,Home,Kitchen,India,East,97.22,6,Net Banking,127.27,Very Dissatisfied
O03289,C4227,johnmartinez@hotmail.com,Female,2023-12-26,Home,Furniture,Australia,West,287.44,6,Debit Card,219.87,Satisfied
O03290,C2355,mcintoshadrian@murphy.org,Female,2025-04-19,Beauty,Fragrance,Australia,North,453.3,1,Debit Card,96.79,Neutral
O03291,C8198,xlawrence@yahoo.com,Female,2024-03-29,Electronics,Laptops,UK,South,347.9,16,Net Banking,1426.08,Very Dissatisfied
O03292,C2292,ubeasley@bonilla-tate.com,Female,2025-05-21,Home,Furniture,India,West,336.31,7,PayPal,537.1,Satisfied
O03293,C6730,nathanreed@hotmail.com,Male,2024-03-26,Electronics,Smartphones,UK,South,179.1,19,Debit Card,952.77,Dissatisfied
O03294,C3587,fowens@gmail.com,Male,2023-08-09,Home,Decor,India,West,193.36,12,Net Banking,530.73,Dissatisfied
O03295,C4054,qford@hotmail.com,Other,2024-10-12,Home,Furniture,USA,East,206.43,13,Net Banking,792.45,Very Dissatisfied
O03296,C9799,zbailey@moore.org,Female,2023-07-14,Home,Furniture,Australia,North,117.78,19,PayPal,342.84,Very Satisfied
O03297,C1990,brandidrake@gmail.com,Other,2023-12-03,Electronics,Smartphones,UK,West,429.76,19,Net Banking,1241.87,Satisfied
O03298,C6714,allenlopez@gmail.com,Female,2023-12-24,Clothing,Men,India,East,426.15,3,UPI,267.37,Very Dissatisfied
O03299,C7810,molly62@gmail.com,Other,2023-08-05,Electronics,Smartphones,USA,West,188.01,11,Debit Card,425.48,Very Dissatisfied
O03300,C2270,psmith@hotmail.com,Male,2023-07-13,Electronics,Laptops,Australia,East,428.27,10,Net Banking,744.7,Very Satisfied
O03301,C2515,andersonjose@yahoo.com,Female,2024-06-27,Home,Decor,USA,South,97.75,11,PayPal,168.56,Satisfied
O03302,C1053,kaitlin75@schwartz.com,Male,2025-02-27,Electronics,Smartphones,UK,North,397.56,20,Debit Card,1024.25,Satisfied
O03303,C5661,kenneth25@gmail.com,Male,2025-03-28,Beauty,Skincare,Australia,West,334.87,8,PayPal,474.13,Very Satisfied
O03304,C6579,oliviasampson@baldwin.com,Female,2023-10-17,Beauty,Fragrance,India,East,211.47,8,UPI,346.98,Very Satisfied
O03305,C1843,michellewells@perez.com,Female,2025-01-06,Home,Furniture,Australia,West,171.96,3,PayPal,116.84,Very Satisfied
O03306,C3905,victoria23@burns-russell.info,Male,2024-02-09,Clothing,Men,UK,East,246.36,13,Credit Card,565.57,Very Satisfied
O03307,C6528,jacobsonbrandon@gmail.com,Female,2023-08-06,Home,Decor,India,North,138.56,7,Debit Card,227.76,Dissatisfied
O03308,C7423,johnfitzpatrick@hotmail.com,Female,2023-07-27,Electronics,Smartphones,UK,East,167.73,14,PayPal,494.03,Dissatisfied
O03309,C2620,pwatkins@gmail.com,Other,2025-01-25,Home,Decor,Australia,West,285.08,11,Debit Card,776.27,Neutral
O03310,C3920,nlloyd@page.org,Male,2023-08-30,Electronics,Tablets,India,East,326.95,6,UPI,424.86,Very Dissatisfied
O03311,C5429,julievance@dean.com,Other,2024-10-05,Electronics,Laptops,India,North,8.39,3,Debit Card,6.62,Neutral
O03312,C7500,saracarroll@clay.info,Other,2024-11-24,Clothing,Children,India,North,428.09,14,PayPal,783.72,Very Satisfied
O03313,C3658,colleen23@gmail.com,Other,2023-12-01,Electronics,Smartphones,Australia,North,445.56,5,Credit Card,498.71,Very Dissatisfied
O03314,C5959,ashleydavis@torres.info,Other,2024-12-30,Home,Kitchen,Australia,South,185.17,10,UPI,212.61,Very Dissatisfied
O03315,C3406,michaelthomas@williams.info,Female,2023-12-29,Clothing,Children,India,West,332.73,15,PayPal,1446.8,Very Satisfied
O03316,C7821,kwilson@hunter-medina.com,Female,2025-02-17,Home,Decor,India,North,99.74,5,Credit Card,105.7,Very Satisfied
O03317,C2558,khogan@stevens.biz,Male,2024-08-27,Clothing,Men,UK,West,112.78,12,Net Banking,359.67,Very Dissatisfied
O03318,C3798,waltermarcus@yahoo.com,Male,2025-02-23,Home,Furniture,UK,East,365.0,5,PayPal,326.51,Dissatisfied
O03319,C8808,cgarrett@hotmail.com,Male,2024-01-06,Clothing,Men,India,West,160.0,9,Debit Card,213.62,Dissatisfied
O03320,C8225,xdavis@irwin.com,Male,2024-04-21,Beauty,Makeup,Australia,East,158.91,5,UPI,225.45,Satisfied
O03321,C9769,frank66@garcia-cox.com,Female,2024-11-27,Beauty,Fragrance,Australia,South,154.68,18,Net Banking,549.49,Satisfied
O03322,C2229,cruzruth@gmail.com,Male,2024-02-13,Beauty,Fragrance,UK,West,397.78,2,Credit Card,117.92,Satisfied
O03323,C1586,boydelizabeth@brown-li.net,Female,2024-03-23,Electronics,Smartphones,Australia,West,145.41,15,Debit Card,368.47,Satisfied
O03324,C8082,daybrittney@gmail.com,Female,2023-12-14,Home,Furniture,Australia,West,298.8,16,Net Banking,1197.55,Satisfied
O03325,C6227,elizabeth45@nelson.net,Other,2025-05-16,Clothing,Men,India,West,398.54,17,UPI,935.96,Dissatisfied
O03326,C4140,parkfrances@moon.org,Other,2024-06-04,Clothing,Women,Australia,East,241.66,2,PayPal,65.79,Satisfied
O03327,C6771,emoore@moreno.com,Female,2024-06-05,Clothing,Men,UK,West,40.03,3,Net Banking,28.38,Very Dissatisfied
O03328,C4065,collinsrachel@roberts-chavez.com,Other,2024-05-07,Electronics,Tablets,USA,North,128.48,15,Credit Card,326.15,Dissatisfied
O03329,C1054,heather90@crawford.com,Female,2024-01-03,Beauty,Makeup,India,North,285.34,19,UPI,1205.68,Dissatisfied
O03330,C4241,christianspears@yahoo.com,Female,2023-10-27,Beauty,Makeup,Australia,South,67.0,3,Debit Card,42.08,Very Satisfied
O03331,C6330,jeremiahramirez@hotmail.com,Other,2025-01-19,Home,Furniture,UK,North,371.22,9,Debit Card,442.94,Neutral
O03332,C6452,dylan56@novak-lopez.com,Female,2023-07-17,Electronics,Smartphones,USA,East,372.54,20,Credit Card,1268.15,Very Satisfied
O03333,C7774,sonya52@parker.info,Male,2023-07-22,Home,Furniture,India,East,300.34,16,PayPal,809.84,Satisfied
O03334,C8026,mmills@yahoo.com,Male,2024-11-21,Beauty,Makeup,India,North,368.32,9,Credit Card,657.17,Dissatisfied
O03335,C3332,rhonda30@hotmail.com,Male,2024-03-26,Clothing,Women,USA,South,433.76,16,UPI,1786.18,Dissatisfied
O03336,C1647,lwhite@hotmail.com,Other,2024-09-06,Clothing,Children,USA,West,318.48,18,Credit Card,733.69,Very Satisfied
O03337,C8231,melinda13@yahoo.com,Male,2024-12-19,Clothing,Women,UK,South,372.15,11,Debit Card,1190.61,Very Satisfied
O03338,C2156,crystalkelley@webster.com,Male,2025-02-26,Beauty,Fragrance,UK,South,125.86,16,Debit Card,229.7,Neutral
O03339,C4372,chrispark@gmail.com,Male,2024-12-31,Electronics,Smartphones,Australia,West,487.12,2,Net Banking,240.05,Neutral
O03340,C5250,hvazquez@ortiz.org,Other,2025-04-15,Electronics,Smartphones,USA,East,257.17,1,Debit Card,61.98,Neutral
O03341,C9964,mitchelledward@evans.com,Female,2025-03-10,Electronics,Tablets,India,East,68.85,17,Debit Card,188.34,Neutral
O03342,C1388,marilyn26@yahoo.com,Other,2023-08-24,Electronics,Laptops,India,West,261.31,14,Credit Card,676.51,Very Dissatisfied
O03343,C8710,james79@yahoo.com,Other,2023-08-18,Beauty,Fragrance,USA,West,380.95,10,UPI,843.11,Dissatisfied
O03344,C1176,baileymark@gmail.com,Male,2024-09-11,Clothing,Men,UK,West,323.89,16,PayPal,739.03,Satisfied
O03345,C6026,claire95@yahoo.com,Female,2024-06-20,Clothing,Men,India,South,183.81,2,Credit Card,58.39,Dissatisfied
O03346,C1031,kinggregory@hotmail.com,Male,2024-06-21,Electronics,Tablets,UK,East,103.64,8,PayPal,143.67,Dissatisfied
O03347,C5971,aguilarsharon@hotmail.com,Male,2025-03-09,Electronics,Tablets,Australia,West,343.89,5,Debit Card,377.18,Neutral
O03348,C7934,michael99@gmail.com,Other,2023-10-16,Beauty,Skincare,India,South,192.0,3,UPI,149.84,Very Dissatisfied
O03349,C9139,williamstodd@yahoo.com,Other,2023-11-16,Beauty,Makeup,Australia,South,369.1,12,Credit Card,635.8,Dissatisfied
O03350,C8613,hroberts@yahoo.com,Other,2025-02-09,Electronics,Smartphones,USA,East,268.85,19,Debit Card,1138.84,Satisfied
O03351,C1683,jeffery05@hotmail.com,Female,2024-10-07,Beauty,Skincare,India,North,183.82,19,PayPal,572.14,Very Dissatisfied
O03352,C7715,posborne@thornton.info,Other,2023-09-25,Electronics,Tablets,Australia,West,143.87,18,UPI,724.5,Very Satisfied
O03353,C9169,alancunningham@yahoo.com,Other,2024-03-24,Beauty,Makeup,India,West,315.06,4,PayPal,346.91,Neutral
O03354,C9355,sharpkathleen@hotmail.com,Female,2025-01-06,Clothing,Children,India,North,123.02,13,Debit Card,170.47,Neutral
O03355,C6008,tlewis@garcia-tran.com,Other,2025-01-09,Clothing,Men,USA,South,45.17,19,PayPal,129.02,Dissatisfied
O03356,C4733,mscott@peterson.com,Other,2024-02-09,Home,Kitchen,Australia,East,74.43,2,Net Banking,43.57,Very Satisfied
